Character,Equip,Strategy,Blessing,Journeys,Turns,DPS,MaxHit,Stats
스마일(일반3인),공격4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,2287.01,20231.05,"{'atk': 8942.7075, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2373.42,20231.05,"{'atk': 8942.7075, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",5,2229.86,24485.14,"{'atk': 9044.6775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",10,2237.76,24485.14,"{'atk': 9044.6775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",15,2349.53,25453.7,"{'atk': 9044.6775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,5,1944.27,19027.65,"{'atk': 8772.7575, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,2173.2,19740.59,"{'atk': 8772.7575, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2315.89,19740.59,"{'atk': 8772.7575, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",5,2202.9,24485.14,"{'atk': 9044.6775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",10,2192.23,24485.14,"{'atk': 9044.6775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",15,2349.53,25453.7,"{'atk': 9044.6775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,5,2011.43,19740.59,"{'atk': 8772.7575, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,2167.77,19027.65,"{'atk': 8772.7575, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),공격4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2316.17,19740.59,"{'atk': 8772.7575, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),통찰4+투지2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,5,2329.46,24314.08,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+투지2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,10,2399.55,24314.08,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+투지2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,15,2419.05,24314.08,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,5,2093.47,19597.9,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,10,2315.59,19597.9,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,15,2387.21,19597.9,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",5,2301.93,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.5}"
스마일(일반3인),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",10,2305.99,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.5}"
스마일(일반3인),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",15,2346.44,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.5}"
스마일(일반3인),통찰4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,5,2062.14,19071.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,10,2293.17,19071.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,15,2365.21,19071.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",5,2286.17,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.5}"
스마일(일반3인),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",10,2331.25,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.5}"
스마일(일반3인),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",15,2346.44,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.5}"
스마일(일반3인),통찰4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,5,1994.14,18388.45,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,10,2262.75,19071.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),통찰4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,15,2292.32,19071.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
스마일(일반3인),파괴4+투지2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,5,2102.09,26998.43,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.29, 'cd': 1.02}"
스마일(일반3인),파괴4+투지2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,10,2140.45,28684.65,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.29, 'cd': 1.02}"
스마일(일반3인),파괴4+투지2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,15,2274.53,29808.79,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.29, 'cd': 1.02}"
스마일(일반3인),파괴4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,5,1956.68,20660.61,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,2327.01,22698.13,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2405.82,22698.13,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+보조2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,5,2128.4,29011.69,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 1.02}"
스마일(일반3인),파괴4+보조2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,10,2197.65,29011.69,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 1.02}"
스마일(일반3인),파괴4+보조2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리,15,2194.18,29011.69,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 1.02}"
스마일(일반3인),파괴4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,5,1980.57,21297.36,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,2226.32,22088.78,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+보조2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2311.83,22088.78,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+장벽2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,5,2132.18,26376.11,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.35, 'cd': 0.9}"
스마일(일반3인),파괴4+장벽2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,10,2241.54,27407.35,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.35, 'cd': 0.9}"
스마일(일반3인),파괴4+장벽2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,15,2282.15,27407.35,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.35, 'cd': 0.9}"
스마일(일반3인),파괴4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,5,1976.31,22088.78,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,2146.27,21297.36,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),파괴4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2369.37,22088.78,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.9}"
스마일(일반3인),체력4+투지2,Standard Rotation,AX,"누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리",5,1960.74,23646.61,"{'atk': 8330.8875, 'spd': 160.0, 'cr': 0.22999999999999998, 'cd': 0.62}"
스마일(일반3인),체력4+투지2,Standard Rotation,AX,"누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리",10,2091.27,24574.15,"{'atk': 8330.8875, 'spd': 160.0, 'cr': 0.22999999999999998, 'cd': 0.62}"
스마일(일반3인),체력4+투지2,Standard Rotation,AX,"누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작 | 피의 메아리",15,2084.84,24574.15,"{'atk': 8330.8875, 'spd': 160.0, 'cr': 0.22999999999999998, 'cd': 0.62}"
스마일(일반3인),체력4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,5,1773.54,16629.27,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.5}"
스마일(일반3인),체력4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,10,2089.06,18269.23,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.5}"
스마일(일반3인),체력4+투지2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,15,2037.69,18269.23,"{'atk': 8262.907500000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.5}"
스마일(일반3인),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",5,2032.39,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",10,2094.91,23029.33,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 피의 메아리",15,1929.18,20855.31,"{'atk': 8364.8775, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),체력4+보조2,No-Ult AX Stacking,AX,"누각 위, 유리달 맞이 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리",5,1709.32,16363.48,"{'atk': 8160.9375, 'spd': 160.0, 'cr': 0.22999999999999998, 'cd': 0.5}"
스마일(일반3인),체력4+보조2,No-Ult AX Stacking,AX,"누각 위, 유리달 맞이 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리",10,1976.12,17974.95,"{'atk': 8160.9375, 'spd': 160.0, 'cr': 0.22999999999999998, 'cd': 0.5}"
스마일(일반3인),체력4+보조2,No-Ult AX Stacking,AX,"누각 위, 유리달 맞이 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리",15,2067.96,17974.95,"{'atk': 8160.9375, 'spd': 160.0, 'cr': 0.22999999999999998, 'cd': 0.5}"
스마일(일반3인),체력4+장벽2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,5,1913.36,21229.55,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.35, 'cd': 0.5}"
스마일(일반3인),체력4+장벽2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,10,2049.43,22059.58,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.35, 'cd': 0.5}"
스마일(일반3인),체력4+장벽2,Standard Rotation,AX,노페인 노게인 | 허수의 개척자 | 완벽한 바니걸 | 메이드 바이 페트라 | 피의 메아리,15,2049.05,22059.58,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.35, 'cd': 0.5}"
스마일(일반3인),체력4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,5,1753.96,17141.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),체력4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,10,1930.32,17141.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스마일(일반3인),체력4+장벽2,No-Ult AX Stacking,AX,노페인 노게인 | 허수의 개척자 | 깊은 애도 | 메이드 바이 페트라 | 피의 메아리,15,2134.05,17778.77,"{'atk': 8092.9574999999995, 'spd': 160.0, 'cr': 0.29, 'cd': 0.5}"
스칼렛(바니걸),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2311.84,19652.22,"{'atk': 8704.7775, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2375.37,19652.22,"{'atk': 8704.7775, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2371.33,19652.22,"{'atk': 8704.7775, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2311.84,19652.22,"{'atk': 8704.7775, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2519.06,19652.22,"{'atk': 8704.7775, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2591.69,19652.22,"{'atk': 8704.7775, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2254.78,19162.61,"{'atk': 8534.8275, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2316.67,19162.61,"{'atk': 8534.8275, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2312.77,19162.61,"{'atk': 8534.8275, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2254.78,19162.61,"{'atk': 8534.8275, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
스칼렛(바니걸),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2456.57,19162.61,"{'atk': 8534.8275, 'spd': 160.0, 'cr': 0.44, 'cd': 0.62}"
